6.2359104,39.39866,65.17581,46.711025,11.145104,12.347068,143.0994,10.989513,34.71694,147.59123,25.801138,106.25229,139.28436,25.855726,114.086296,3.0
8.23382,35.48678,67.41152,46.829853,8.492809,8.651373,146.0517,12.256826,28.025543,149.91025,30.718517,104.69004,139.49811,26.555502,121.87665,3.0
4.642189,48.59421,36.830887,85.43238,32.455715,40.878025,137.31949,10.146673,17.119362,144.55186,20.662369,57.105103,143.92755,23.351532,60.978455,3.0
4.048566,63.069748,29.13038,35.31518,7.8142095,16.651966,137.68443,19.094727,5.979564,140.36365,31.166462,26.78076,129.70973,33.381874,60.241264,3.0
10.112165,78.9786,31.29911,54.157764,13.423497,7.4440794,146.66095,17.181309,22.901772,146.95332,33.972343,84.527916,136.29694,28.273565,64.34982,3.0
10.436483,55.29637,44.99729,90.40335,55.195854,17.73237,144.23293,2.7729127,13.531029,151.52475,14.289264,25.005074,145.78111,18.587936,16.429937,3.0
21.057953,58.75274,36.13799,27.044325,11.928144,2.946164,92.2566,65.66112,14.590577,79.5925,82.14407,17.751768,52.496563,95.64714,16.494772,3.0
4.37766,32.988083,22.104563,30.427586,6.6371036,5.485772,84.42235,54.95507,3.7901485,102.06628,55.411243,11.314068,97.67431,65.62258,9.434657,3.0
17.152905,37.220963,60.15508,18.13483,5.3559065,4.4774923,107.56586,50.987488,8.8400545,133.34668,42.542606,40.250572,129.90439,40.662056,45.100605,3.0
14.652466,82.91692,29.97587,43.504784,8.09955,6.217845,41.818924,120.232834,10.012584,54.280796,111.34026,14.135968,56.787148,102.38025,14.6745615,3.0
18.49159,43.925316,55.664753,21.337925,0.97739977,2.8155887,132.2221,24.153214,5.073679,142.37434,30.689663,17.954304,134.11769,31.157658,26.930298,3.0
15.223472,52.82993,41.78731,27.381498,7.6933117,2.86079,94.474655,64.9963,12.517968,104.785065,65.34413,26.842197,97.06951,63.985474,35.319244,3.0
16.45719,29.0455,27.945162,30.353657,14.245529,15.797693,49.351627,103.84451,13.230652,66.56508,98.837036,14.174265,69.5736,90.46955,14.737398,3.0
12.1702175,76.765945,30.380281,30.80559,14.350198,6.6366887,48.981907,103.88212,12.257072,77.60122,81.9378,22.993,77.169075,72.33883,27.567118,3.0
43.865612,9.49295,8.005274,13.652712,10.803978,6.9792438,23.815145,17.913641,15.1457615,21.511404,18.607233,11.744845,20.283035,14.506573,12.008661,3.0
10.716984,53.2327,37.91103,34.20972,9.855946,7.3751655,141.49533,9.006897,12.628031,146.12883,29.10946,71.46877,135.28726,26.097988,80.9929,3.0
4.940199,74.25848,28.671957,38.729294,5.7648335,24.172789,89.50633,66.58767,10.820418,124.511856,39.857468,21.078892,118.71283,38.77473,38.68219,3.0
9.019527,48.502636,35.079185,34.906963,5.9367127,6.9816484,139.22586,13.201621,4.262283,145.56398,22.909184,11.611753,137.55319,27.641516,17.25988,3.0
13.376421,20.796936,23.609531,20.513966,15.475991,3.4561777,103.92025,30.536917,10.486046,114.43161,27.529047,9.664428,115.48652,25.302307,8.919798,3.0
22.6079,25.53454,14.510398,27.736694,19.636488,17.596119,90.02046,72.82506,10.730484,110.06656,57.48327,14.827214,91.74027,60.683105,17.694656,3.0
9.712863,9.4628105,28.270332,17.189726,2.692912,1.6089444,109.095,34.182346,16.965221,119.97857,35.770805,22.860909,127.86584,28.181229,20.981586,3.0
22.692316,13.06747,7.640547,11.929753,0.22081204,2.8330293,75.72155,64.426506,41.194263,83.488235,64.581985,53.98313,78.59112,40.960625,23.854855,3.0
19.953293,12.819542,6.7880883,13.430213,1.7358019,2.8383327,35.187515,89.79935,26.299965,46.166893,129.04659,21.288483,48.033833,122.907555,32.618168,3.0
15.31985,75.070435,16.827509,23.310274,9.908059,4.9428296,50.95374,91.73331,21.259077,89.23501,69.63125,19.731382,62.900513,85.519936,19.114016,3.0
8.034201,62.198795,22.125135,51.456013,61.772884,18.457542,86.999916,63.964855,9.620878,129.10316,31.739965,15.498073,121.54704,27.943169,29.640558,3.0
4.69688,18.760365,37.256622,64.83118,24.37889,17.375761,135.47682,14.7394085,13.427206,145.50851,21.708532,14.211637,153.19617,24.98071,15.094462,3.0
14.146631,17.800093,19.461353,20.559942,11.273546,2.1339393,93.69195,32.21801,12.4935,100.41027,33.226814,13.155328,97.17911,26.710762,10.152377,3.0
6.615295,14.61409,82.12511,20.572033,0.958621,5.98931,119.48073,27.102903,15.231577,134.18477,29.615047,19.484,137.20442,22.148092,15.437298,3.0
17.64382,22.984505,23.092855,14.881896,3.2850623,3.7080588,61.09855,94.14674,13.516476,89.95127,82.23782,15.36677,93.84442,79.935974,17.30194,3.0
18.850157,51.86227,44.921486,13.88077,6.7736554,2.5608892,100.53136,62.875565,15.07438,113.504944,67.06015,17.62484,113.80238,68.50769,23.713795,3.0
28.41235,43.612095,12.800014,12.621086,6.008628,4.578299,32.703827,127.15452,21.303118,27.559576,143.92715,20.517532,9.589777,159.74738,17.916224,3.0
31.744848,53.023247,18.697367,10.163484,6.061018,1.7319739,57.267834,91.23474,23.175299,58.75312,95.27631,25.417204,52.281742,94.68107,24.78692,3.0
50.352787,33.140907,37.57597,65.967354,76.357124,11.8092575,78.61335,80.22769,14.887283,88.119156,85.310486,25.54872,19.3921,31.408081,15.144519,3.0
19.504572,26.445156,97.29681,30.268799,79.57876,32.996323,144.37065,16.655325,22.315577,152.36693,28.080284,65.48004,149.3996,23.389223,90.39518,3.0
7.8051367,56.388763,48.23327,20.89494,15.380145,8.762135,66.80695,84.53713,10.244433,105.579926,56.667347,10.805934,109.510475,45.776196,13.677366,3.0
7.492071,44.640797,51.032322,8.667878,19.090155,15.699775,110.76309,41.433662,10.176149,133.93758,33.514732,21.062756,128.80585,31.896168,25.870861,3.0
14.934241,34.700596,65.40726,17.860489,2.4666464,4.9735603,130.55441,27.302658,13.264059,139.08263,36.691635,25.453678,139.53642,32.912964,28.92321,3.0
20.210932,37.903374,47.35745,17.360088,1.5920131,4.99469,132.04097,27.795544,21.375639,140.5436,38.949394,63.64594,143.2323,32.92191,60.558384,3.0
23.902378,32.75763,37.730816,13.7294035,3.7905304,4.405404,133.37988,22.845472,35.196373,145.9229,41.130413,56.22647,147.21925,31.052835,61.195747,3.0
9.518097,12.7352,85.34914,18.598305,10.616634,2.8404372,128.63332,21.79105,71.62241,137.5045,42.6171,112.97961,136.43567,41.363914,123.08758,3.0
21.94201,39.029186,50.55809,18.994652,2.2592514,5.159625,131.01031,31.562273,23.234434,137.4105,43.541775,58.73577,134.3883,41.804638,37.16142,3.0
19.467964,30.91749,43.09454,17.127077,1.5134993,5.295652,131.67998,26.818125,20.231274,138.24626,41.13612,42.74163,135.7904,40.908527,28.583256,3.0
16.046318,44.26934,36.16166,17.939167,1.276997,3.8101482,135.68549,25.020191,10.586444,141.74055,38.56909,35.844288,138.37698,38.242012,32.896866,3.0
14.80226,54.432533,30.46098,19.578976,7.8553405,5.0043955,74.54094,85.79386,10.407495,66.76194,106.51378,20.822058,43.92223,126.06372,24.55748,3.0
16.90541,56.12755,32.60823,19.240576,3.7297533,4.98279,135.06604,26.002995,6.099619,141.30746,39.28647,58.761467,138.64095,36.368515,55.160988,3.0
17.597061,36.889046,33.397408,16.629965,3.1514466,5.2028246,119.72286,40.202057,5.8135586,127.77604,51.335262,40.120056,121.66696,53.794518,31.36983,3.0
21.576101,54.013027,23.967718,18.081366,2.289564,3.0121596,133.07188,28.846859,5.7450504,143.32903,38.170536,39.274788,143.0045,32.27006,42.293724,3.0
20.967588,49.26822,23.109482,19.27871,2.2944548,4.5407834,128.9688,32.835854,6.8410025,138.01788,42.54162,37.97225,138.31798,37.286644,38.11422,3.0
17.95871,40.988163,33.60604,14.073016,4.312568,5.000988,70.091484,91.48666,11.275365,71.21301,104.03145,22.543514,39.529335,132.95384,19.175425,3.0
16.174603,45.35757,32.111763,15.390103,6.772519,4.033063,80.48535,81.83829,10.352579,82.56794,95.19881,13.628955,40.63417,137.00964,11.887251,3.0
13.178619,45.660637,29.298574,16.026403,5.653941,4.8243732,74.80545,87.397194,10.789489,77.17591,99.547424,18.185907,44.070545,131.90187,19.778366,3.0
23.104042,40.369667,34.266666,8.861482,4.7791524,4.649318,93.584785,66.42776,10.423476,114.8427,65.954445,25.310835,114.24864,64.04416,23.60317,3.0
17.950562,35.915447,33.662056,17.551634,5.27194,4.2639985,64.98355,93.49588,12.071308,84.46293,88.02021,13.868336,49.86007,121.97501,12.887438,3.0
21.626217,37.482212,27.502106,9.404454,3.5924313,4.781979,92.25045,68.966965,15.174845,105.193,72.2616,35.145115,90.73646,84.55504,27.116745,3.0
16.70781,55.337975,29.396832,10.584572,3.9453905,3.2025335,78.134224,82.4667,9.842104,70.53441,104.724174,14.732892,29.68705,145.56808,12.986273,3.0
25.248217,41.65552,17.551903,22.410435,1.6688225,4.536721,134.25374,42.25576,17.98189,137.24849,63.92687,41.064724,129.13896,62.154076,35.90022,3.0
30.200031,31.525278,53.640583,11.56209,2.2015722,4.4225984,123.008156,37.66351,28.406094,138.56764,42.6113,50.47522,143.94978,31.871489,38.543682,3.0
28.998861,48.903553,16.593191,16.760965,2.489047,4.6550236,63.838203,97.75879,18.837507,64.33165,115.31064,30.837008,39.20206,135.5591,20.63882,3.0
14.135574,43.817818,23.134443,13.438362,7.4071035,2.930278,49.40258,109.9218,13.950781,40.95148,133.78473,13.432956,11.060399,167.98215,7.394459,3.0
16.724249,50.90446,22.760128,15.116103,5.850178,3.5614316,59.51177,101.6317,11.868204,59.822803,115.20689,12.431222,25.596003,149.4265,9.696735,3.0
17.050028,13.509038,13.215028,20.040535,9.063585,3.8537672,21.513437,5.2604294,2.3620205,15.811548,5.453637,1.1350863,17.989153,6.5154223,0.9467632,3.0
17.050028,13.509038,13.215028,20.040535,9.063585,3.8537672,21.513437,5.2604294,2.3620205,15.811548,5.453637,1.1350863,17.989153,6.5154223,0.9467632,3.0
15.4341755,50.90577,27.115126,14.018105,6.1593313,3.7341952,54.835487,106.0041,9.01581,47.48118,129.02888,12.49471,19.768929,154.82956,11.864433,3.0
16.582846,50.36331,22.280468,17.013489,4.2158737,4.4512153,116.79019,45.805443,8.287768,117.61091,61.04278,21.807615,92.44165,84.720024,23.653255,3.0
15.941117,51.786045,29.100346,15.128792,5.5100093,3.7502403,75.962135,85.6687,9.707819,71.41835,103.56487,12.384854,28.289831,146.63478,11.44584,3.0
15.579144,48.656826,32.134712,14.772835,7.2133,4.7207093,63.369408,98.06528,10.657507,63.297535,111.57728,13.8209305,23.530935,151.44643,11.845912,3.0
24.336597,48.203205,21.085867,17.086826,6.651209,6.5585394,58.35582,85.21348,13.798357,56.79093,99.56765,16.591679,24.689817,144.4795,13.67757,3.0
16.629944,26.828283,10.2542095,21.864794,3.321294,4.4243426,10.648649,8.049055,6.3558307,42.90554,96.79056,30.687134,26.006153,73.961945,34.68786,3.0
28.17016,29.920689,31.917793,17.552454,2.985696,2.4327166,49.941025,102.827866,27.47398,49.167175,116.93316,32.115116,22.797188,137.66267,26.341578,3.0
42.731857,35.440887,10.889984,20.623932,7.365721,10.678591,49.379517,73.250755,28.195976,66.8862,92.809875,28.677675,58.98145,94.01303,33.756138,3.0
21.528406,41.171856,26.619919,17.664377,5.268582,1.9935329,52.85163,98.43755,16.683235,45.652077,123.62207,17.647514,14.538608,170.93355,2.2765367,3.0
22.947618,38.446293,28.945713,15.612014,4.764903,3.3559265,111.51126,47.398052,14.559623,125.38658,53.937435,18.728327,116.78081,60.38997,20.625937,3.0
24.091679,33.78621,40.99994,14.984956,4.6838617,4.0431914,113.45796,46.815674,18.652779,131.67853,49.574917,23.7078,131.37903,47.77696,25.32282,3.0
24.127447,24.597712,50.72599,13.995395,2.250337,4.3468385,118.390976,42.56895,22.200125,134.35696,48.44773,24.7589,138.2795,42.907444,28.209993,3.0
25.056477,25.504328,45.088627,13.051449,3.5388303,5.379515,119.18103,41.298683,27.124268,133.4205,50.00833,50.76118,138.30464,43.78803,49.4037,3.0
29.908295,25.440414,31.200579,9.175357,3.4796693,9.080069,86.749275,77.02232,46.85038,103.562584,76.749916,46.90086,109.31845,72.198006,44.04116,3.0
42.98785,26.805052,34.4719,20.823595,3.6569047,5.56972,107.26034,56.453842,22.120987,124.03737,58.725967,25.65627,132.23515,54.382935,31.623526,3.0
25.309164,23.863607,53.826157,13.246606,0.95308167,3.4193928,106.037315,54.748203,41.6457,115.83886,61.992844,48.471764,114.366646,61.89433,51.236458,3.0
35.83607,23.607683,10.900911,17.591726,2.5905719,2.173048,110.60597,47.12946,36.638348,125.2967,53.802658,40.122696,132.75822,48.397484,51.86136,3.0
21.734533,18.312738,51.541763,13.994202,4.5266175,4.4674473,122.030785,37.71167,37.396442,132.59137,44.958885,46.41211,133.94337,43.32792,54.53743,3.0
28.401041,20.776896,20.891916,12.272941,5.8313775,2.4194736,85.685265,54.897026,23.77092,97.85286,65.299446,28.226484,92.89921,65.28725,37.762627,3.0
39.319145,25.244646,27.572186,15.397738,1.2291244,2.5480344,60.97986,91.69562,30.44022,61.801254,101.30123,47.998486,44.691242,109.57726,45.051186,3.0
33.75781,32.066017,18.41221,16.235651,0.53599846,2.2801142,60.923626,91.52864,39.31648,64.159515,96.35502,51.240448,49.2861,96.651634,47.604153,3.0
42.477768,29.74392,19.369598,19.114458,3.378062,3.230502,57.3716,98.744,41.48057,56.67916,107.91285,59.863968,40.545616,118.42113,49.939995,3.0
29.374252,53.42533,32.268257,18.581263,16.498762,8.270635,42.233982,101.542,20.204124,30.672049,114.00914,27.347746,10.839516,128.14117,36.65494,3.0
15.878806,73.165726,20.840464,20.671862,12.197909,4.2947702,63.052822,98.273315,10.542321,71.460846,102.56765,21.13076,52.285694,118.08667,24.585522,3.0
16.0282,33.895817,59.046833,13.389101,4.4091487,7.9088674,59.209442,99.30583,12.058392,71.00709,101.44679,14.903325,61.39265,109.21838,14.119746,3.0
16.985233,32.637516,51.60449,20.171247,6.860141,3.7362862,83.54654,69.33673,14.452168,108.84928,61.480865,28.26911,126.91159,48.23563,40.865112,3.0
20.821568,19.36689,49.442707,11.800546,4.3211346,4.7984667,122.545006,37.047035,51.110546,134.35062,47.050137,71.801125,137.70703,45.5121,82.75546,3.0
25.570011,14.744114,15.898342,13.562738,6.6450267,4.2332306,113.07747,53.41541,56.920868,122.83477,62.52561,66.5608,122.098076,60.48163,81.92323,3.0
29.57114,14.3271675,3.4586227,14.333164,6.033841,4.227655,106.099915,58.856564,60.06747,117.815765,64.08742,62.395546,116.488304,56.841427,58.505066,3.0
30.384308,14.253108,3.4269016,16.452284,5.745295,4.008359,102.15996,63.165462,60.090996,113.83531,69.53593,63.94274,112.83054,65.632996,66.18107,3.0
29.258816,12.316865,2.1444354,15.719206,4.246493,4.6406384,94.88044,67.59087,54.28728,105.73252,71.7084,52.69006,101.639015,61.70536,49.54856,3.0
30.324825,12.964018,6.75189,17.665556,7.1685843,5.0636487,93.65868,69.16728,53.349644,99.12977,77.7688,53.7211,92.38346,73.48171,55.336662,3.0
25.174774,15.260156,4.4325933,16.953274,2.4731898,5.5381436,96.401886,65.95966,56.023438,102.72202,75.00991,55.176212,97.324036,69.14004,49.492607,3.0
26.49277,10.759231,12.561708,17.639471,2.3002143,6.6520963,91.74462,73.81633,47.510296,99.31297,79.70878,46.75182,94.86379,75.73185,46.126625,3.0
27.413658,11.560292,2.7085395,20.024403,4.3188953,5.3315334,90.867905,73.64325,39.865776,102.254776,75.30902,40.20737,98.76771,68.7819,38.536545,3.0
